,label,Oracle,Avg Ens,best_ad_train,average_ad_train,worst_ad_train,best_ad_test,average_ad_test,worst_ad_test,sit_stem_original_512_score,sit_stem_original_512_class,sit_stem_original_512_inf,rocket_128_score,rocket_128_class,rocket_128_inf,resnet_default_1024_score,resnet_default_1024_class,resnet_default_1024_inf,convnet_default_128_score,convnet_default_128_class,convnet_default_128_inf,knn_1024_score,knn_1024_class,knn_1024_inf
Daphnet/S01R02E0.test.csv@1.out,LOF,0.3504720893554682,0.0876691847221912,0.1091801666891946,0.08065370545637753,0.0396336299236491,0.0409669826687811,0.08065370545637753,0.0509422085081008,0.1091801666891946,NORMA,0.0136594580253586,0.1091801666891946,NORMA,0.1112437341362237,0.1091801666891946,NORMA,0.006557060056366,0.1091801666891946,NORMA,0.0090265469625592,0.1091801666891946,NORMA,0.1140563860535621
Daphnet/S01R02E0.test.csv@4.out,LOF,0.2386038905596442,0.1161350681745161,0.1980648222106881,0.09089363475452648,0.052545146603594,0.0558946663309943,0.09089363475452648,0.08130502527864,0.1980648222106881,NORMA,0.0136796870501711,0.1980648222106881,NORMA,0.1203952757641673,0.1980648222106881,NORMA,0.0065300419228151,0.1980648222106881,NORMA,0.0090124210109934,0.1980648222106881,NORMA,0.1141474926844239
Daphnet/S01R02E0.test.csv@6.out,LOF,0.2112108733744167,0.1963869770750503,0.1666294057864288,0.10708129317065664,0.0391390338143522,0.1389997873492164,0.10708129317065664,0.0404269435183438,0.1666294057864288,NORMA,0.013655183953233,0.1666294057864288,NORMA,0.1058449978008866,0.1666294057864288,NORMA,0.0067249150015413,0.1666294057864288,NORMA,0.0089505589567124,0.1666294057864288,NORMA,0.1179155828431248
Daphnet/S02R01E0.test.csv@3.out,HBOS,0.5039508616628063,0.5947469729241369,0.266147922409517,0.28001563927198553,0.158915752333189,0.4368347587244293,0.28001563927198553,0.129704833494466,0.2661479224095171,NORMA,0.0125914859818294,0.2661479224095171,NORMA,0.1213614521548152,0.2661479224095171,NORMA,0.0064724549883976,0.2661479224095171,NORMA,0.0081895779585465,0.2661479224095171,NORMA,0.1143038095906376
Daphnet/S02R01E0.test.csv@4.out,HBOS,0.4538997643562998,0.5664522415741192,0.2303831549450319,0.24856149607636183,0.1268666572479856,0.4538997643562998,0.24856149607636183,0.1539970464124363,0.2303831549450319,NORMA,0.0123773840023204,0.2303831549450319,NORMA,0.1192300533875823,0.2303831549450319,NORMA,0.0062323289457708,0.2303831549450319,NORMA,0.0081769230309873,0.2303831549450319,NORMA,0.1138325426727533
Daphnet/S02R01E0.test.csv@6.out,LOF,0.4504804877543173,0.3682521402811001,0.2755227266721493,0.1983916020346953,0.1173693213436719,0.2096712746628471,0.1983916020346953,0.1398352846664932,0.2755227266721493,NORMA,0.0125262720976024,0.2755227266721493,NORMA,0.1244809636846184,0.4504804877543174,LOF,0.006226054043509,0.2755227266721493,NORMA,0.0082124520558863,0.2755227266721493,NORMA,0.1186636760830879
Daphnet/S03R01E0.test.csv@3.out,LOF,0.4221939065150144,0.2595683849179481,0.0952478350859915,0.22706704733663843,0.121586607085202,0.3583872536521209,0.22706704733663843,0.0930821649264964,0.0952478350859915,NORMA,0.0237060120562091,0.3201489790150859,PCA,0.1471661254763603,0.3583872536521209,IFOREST,0.0103586820187047,0.0952478350859915,NORMA,0.0167496870271861,0.2856725199559846,HBOS,0.1155271837487816
Daphnet/S03R01E0.test.csv@4.out,POLY,0.3509975415795375,0.2029293245804775,0.0955958686206296,0.2082190884336841,0.1408405334458738,0.3343303549473973,0.2082190884336841,0.0882662785221728,0.3458797892217774,POLY,0.0237268590135499,0.0955958686206296,NORMA,0.1371132731437683,0.2301794320857691,HBOS,0.0102493979502469,0.0882662785221728,AE,0.0167626569746062,0.2301794320857691,HBOS,0.1162673011422157
Daphnet/S03R01E0.test.csv@6.out,LOF,0.3850007535039836,0.2531877078805212,0.0977274076171417,0.232571132850113,0.1306715607273177,0.3572179827875705,0.232571132850113,0.0884806549604211,0.3487889879069257,PCA,0.023718147072941,0.3487889879069257,PCA,0.1233450705185532,0.3572179827875705,IFOREST,0.0101520889438688,0.0977274076171417,NORMA,0.0167470279848203,0.0977274076171417,NORMA,0.1163042047992348
Daphnet/S03R01E0.test.csv@8.out,POLY,0.367049186318479,0.2409313048999152,0.0903197848709729,0.23092243242992427,0.1505320120004425,0.3638334915689778,0.23092243242992427,0.1232173949857291,0.0903197848709729,NORMA,0.0237426549429073,0.3544591880605302,PCA,0.1336537506431341,0.3544591880605302,PCA,0.0111284150043502,0.0903197848709729,NORMA,0.0167455340269953,0.0903197848709729,NORMA,0.1178948683664202
