,label,Oracle,Avg Ens,best_ad_train,average_ad_train,worst_ad_train,best_ad_test,average_ad_test,worst_ad_test,sit_stem_original_512_score,sit_stem_original_512_class,sit_stem_original_512_inf,rocket_128_score,rocket_128_class,rocket_128_inf,resnet_default_1024_score,resnet_default_1024_class,resnet_default_1024_inf,convnet_default_128_score,convnet_default_128_class,convnet_default_128_inf,knn_1024_score,knn_1024_class,knn_1024_inf
KDD21/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.out,PCA,0.5564212626510001,0.3325449638856051,0.054594162510141,0.17700803205321117,0.3831298659277484,0.054594162510141,0.17700803205321117,0.0193153210629625,0.054594162510141,NORMA,0.0291828820481896,0.054594162510141,NORMA,0.1480148285627365,0.054594162510141,NORMA,0.0123470559483394,0.054594162510141,NORMA,0.0233547220705077,0.054594162510141,NORMA,0.1181149585172534
KDD21/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.out,MP,0.8191004350386578,0.0081341677520187,0.0232303532596186,0.07895573921258561,0.0302244090465274,0.0232303532596186,0.07895573921258561,0.0021222402002578,0.0232303532596186,NORMA,0.0295609269523993,0.0232303532596186,NORMA,0.1000866889953613,0.0232303532596186,NORMA,0.0127932339673861,0.0232303532596186,NORMA,0.0232982099987566,0.0232303532596186,NORMA,0.1136130560189485
KDD21/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.out,LOF,0.2446200265028577,0.0145718772208745,0.0100416068875642,0.033939333975338354,0.0019637032674665,0.0100416068875642,0.033939333975338354,0.0046696434324297,0.0100416068875642,NORMA,0.0293498840183019,0.0100416068875642,NORMA,0.1404773229733109,0.0100416068875642,NORMA,0.0124333930434659,0.0100416068875642,NORMA,0.0232589549850672,0.0100416068875642,NORMA,0.126950173638761
KDD21/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.out,NORMA,0.6016888601070814,0.4681815875222824,0.6016888601070814,0.25007628955182554,0.0891553779715754,0.6016888601070814,0.25007628955182554,0.0921791172016929,0.2819609814160379,LOF,0.0102721690200269,0.6016888601070814,NORMA,0.0762793263420462,0.4110912105380621,MP,0.003269697073847,0.4110912105380621,MP,0.0039656140143051,0.1098698199757102,POLY,0.1102250441908836
KDD21/005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392.out,CNN,0.0586646459261303,0.0048284852510061,0.0046557451609468,0.00947913597168464,0.0001933503672605,0.0046557451609468,0.00947913597168464,0.0003546733874674,0.0218433624398812,CNN,0.0103368310956284,0.0138002223391689,MP,0.1132958233356475,0.0046557451609468,NORMA,0.0032832310535013,0.0046557451609468,NORMA,0.003336857073009,0.0046557451609468,NORMA,0.1093031922355294
KDD21/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,OCSVM,0.7820193185547648,0.2204357096442333,0.0742160873447399,0.10252228063194622,0.7820193185547648,0.0742160873447399,0.10252228063194622,0.0078913262359459,0.0097940864647943,CNN,0.0101690129376947,0.0449859945438719,MP,0.0707766097038984,0.0742160873447399,NORMA,0.0028053179848939,0.0742160873447399,NORMA,0.0033290099818259,0.0742160873447399,NORMA,0.1119065107777714
KDD21/007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544.out,MP,0.218565272095583,0.2079051183227967,0.1446995750664237,0.060281498893418335,0.0022585647379738,0.1446995750664237,0.060281498893418335,0.0035541204388376,0.0577822359913144,CNN,0.0101733059855178,0.1828702862977038,MP,0.1212241575121879,0.1446995750664237,NORMA,0.0027811650652438,0.1446995750664237,NORMA,0.0032902130624279,0.1446995750664237,NORMA,0.113781351596117
KDD21/008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.out,LOF,0.6890426962989532,0.4333247903119188,0.0670721845792464,0.11078097613308079,0.0031527696024772,0.0670721845792464,0.11078097613308079,0.0102831957234924,0.1220424904489807,CNN,0.0100484660360962,0.1533437095325261,MP,0.0763154719024896,0.0670721845792464,NORMA,0.0028594890609383,0.0670721845792464,NORMA,0.0032923520775511,0.0670721845792464,NORMA,0.1135714696720242
KDD21/009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900.out,NORMA,0.5022158188881837,0.3526213088455213,0.5022158188881837,0.10184002495968009,0.0872086601393453,0.5022158188881837,0.10184002495968009,0.008442999114082,0.0264269932537549,CNN,0.0101473740069195,0.3313061911582655,MP,0.1319014532491564,0.5022158188881837,NORMA,0.0029444040264934,0.5022158188881837,NORMA,0.0033414269564673,0.5022158188881837,NORMA,0.1135703912004828
KDD21/010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out,NORMA,0.5762395861153032,0.2079672276925964,0.5762395861153032,0.13558540410351097,0.0038123463141127,0.5762395861153032,0.13558540410351097,0.0055577627622104,0.0426915024320312,CNN,0.010049654985778,0.4846925629778593,MP,0.1356229148805141,0.5762395861153032,NORMA,0.0033406659495085,0.5762395861153032,NORMA,0.0033327189739793,0.5762395861153032,NORMA,0.1115607740357518
KDD21/011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100.out,LOF,0.8086578617031851,0.2341962521285591,0.1066190823346062,0.2185679167848007,0.0100877478656898,0.1066190823346062,0.2185679167848007,0.0448887215668865,0.1066190823346062,NORMA,0.0131798590300604,0.1066190823346062,NORMA,0.1168322078883647,0.1066190823346062,NORMA,0.0059968400746583,0.1066190823346062,NORMA,0.0088530880166217,0.1066190823346062,NORMA,0.2457564435899257
KDD21/012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100.out,LOF,0.3449661517512801,0.038786144267448,0.0284423570214652,0.07085477670206697,0.0017638990665683,0.0284423570214652,0.07085477670206697,0.0057664914196839,0.0284423570214652,NORMA,0.0128325639525428,0.0284423570214652,NORMA,0.1167933046817779,0.0284423570214652,NORMA,0.0066912280162796,0.0284423570214652,NORMA,0.0088361930102109,0.0284423570214652,NORMA,0.1121308365836739
KDD21/013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.out,NORMA,0.9222454996842846,0.0173266916963764,0.9222454996842846,0.1818035374851086,0.3532144144353938,0.9222454996842846,0.1818035374851086,0.0023641833320626,0.9222454996842846,NORMA,0.0128889640327543,0.9222454996842846,NORMA,0.1466943202540278,0.9222454996842846,NORMA,0.0060379370115697,0.0019730034188504,LOF,0.0088078679982572,0.9222454996842846,NORMA,0.1123136896640062
KDD21/014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100.out,NORMA,0.8827529601869242,0.0765038972749407,0.8827529601869242,0.1980788988538158,0.4579481463891141,0.8827529601869242,0.1980788988538158,0.0033055823749675,0.8827529601869242,NORMA,0.0130071029998362,0.8827529601869242,NORMA,0.1095639718696475,0.8827529601869242,NORMA,0.0063169340137392,0.0020718396826339,LOF,0.0088917959947139,0.8827529601869242,NORMA,0.1160691976547241
