,label,Oracle,Avg Ens,best_ad_train,average_ad_train,worst_ad_train,best_ad_test,average_ad_test,worst_ad_test,sit_stem_original_512_score,sit_stem_original_512_class,sit_stem_original_512_inf,rocket_128_score,rocket_128_class,rocket_128_inf,resnet_default_1024_score,resnet_default_1024_class,resnet_default_1024_inf,convnet_default_128_score,convnet_default_128_class,convnet_default_128_inf,knn_1024_score,knn_1024_class,knn_1024_inf
MGAB/1.test.out,LOF,0.3531890831005527,0.0219604581993145,0.0030704080603701,0.07155994703600507,0.0033216385132093,0.3473852641587633,0.07155994703600507,0.0023326306787278,0.0030704080603701,NORMA,0.036360319936648,0.0030704080603701,NORMA,0.1260003466159105,0.0030704080603701,NORMA,0.0160569380968809,0.0030704080603701,NORMA,0.0294080430176109,0.0030704080603701,NORMA,0.1218204209581017
MGAB/10.test.out,LOF,0.7683551646969615,0.0068819569227562,0.0024090295977113,0.0782864588563542,0.0019980414205047,0.7683551646969615,0.0782864588563542,0.0026197613157943,0.0024090295977113,NORMA,0.0364058250561356,0.0024090295977113,NORMA,0.1347711477428674,0.0024090295977113,NORMA,0.0160133480094373,0.0024090295977113,NORMA,0.0293859069934114,0.0024090295977113,NORMA,0.1178278932347893
MGAB/2.test.out,LOF,0.6283074436214698,0.010579093318208,0.0024019574839061,0.0788444674999871,0.0020209427579397,0.6283074436214698,0.0788444674999871,0.0020816382344707,0.0024019574839061,NORMA,0.0363961450057104,0.0024019574839061,NORMA,0.1035354752093553,0.0024019574839061,NORMA,0.0159456909168511,0.0024019574839061,NORMA,0.0296244940254837,0.0024019574839061,NORMA,0.1216101124882698
MGAB/3.test.out,LOF,0.3109858204378881,0.0260537604211558,0.0022683562909856,0.039945145758636814,0.0031245522022375,0.3109858204378881,0.039945145758636814,0.0036138609955779,0.0022683562909856,NORMA,0.0366417149780318,0.0022683562909856,NORMA,0.1102936752140522,0.0022683562909856,NORMA,0.0164084470598027,0.0022683562909856,NORMA,0.0300284100230783,0.0022683562909856,NORMA,0.1400233516469597
MGAB/4.test.out,LOF,0.6055569642518749,0.0075356897149288,0.0053026018112866,0.10450142742165215,0.00169263952367,0.5494018433584716,0.10450142742165215,0.0017969927047441,0.0053026018112866,NORMA,0.0364228039979934,0.0053026018112866,NORMA,0.114201576448977,0.0053026018112866,NORMA,0.0161987229948863,0.0053026018112866,NORMA,0.0294487919891253,0.0053026018112866,NORMA,0.1185309598222374
MGAB/5.test.out,LOF,0.5873631059290877,0.0142224664915471,0.002418034501055,0.07884139946271093,0.0022947249628241,0.5873631059290877,0.07884139946271093,0.0019309756472862,0.002418034501055,NORMA,0.0364152470137923,0.002418034501055,NORMA,0.1422718176618218,0.002418034501055,NORMA,0.0161957109812647,0.002418034501055,NORMA,0.0295629759784787,0.002418034501055,NORMA,0.1584931733086705
MGAB/6.test.out,LOF,0.6414123986723842,0.0128667476333627,0.0025082662022844,0.07760365521950245,0.0030871003397746,0.6414123986723842,0.07760365521950245,0.0029467167932875,0.0025082662022844,NORMA,0.0363987220916897,0.0025082662022844,NORMA,0.1596050523221492,0.0025082662022844,NORMA,0.016016504028812,0.0025082662022844,NORMA,0.0294677150668576,0.0025082662022844,NORMA,0.1205623680725693
MGAB/7.test.out,LOF,0.5496073352022346,0.0067908166355731,0.0023027097382741,0.07742728449807533,0.0027351935783231,0.5496073352022346,0.07742728449807533,0.0027268142317213,0.0023027097382741,NORMA,0.0364119089208543,0.0023027097382741,NORMA,0.1709290286526084,0.0023027097382741,NORMA,0.0160725699970498,0.0023027097382741,NORMA,0.0293268809327855,0.0023027097382741,NORMA,0.1189695382490754
MGAB/8.test.out,LOF,0.5323011128256365,0.0322107075549136,0.0023280737300581,0.07551167221912913,0.0036252779125852,0.5323011128256365,0.07551167221912913,0.0027557648650688,0.0023280737300581,NORMA,0.0363736730068922,0.0023280737300581,NORMA,0.1310007404536008,0.0023280737300581,NORMA,0.0161440969677642,0.0023280737300581,NORMA,0.0293934569926932,0.0023280737300581,NORMA,0.1201397329568862
MGAB/9.test.out,LOF,0.5101620972805962,0.0232830313367957,0.0078192998644253,0.06669292205939864,0.0041725919425566,0.5101620972805962,0.06669292205939864,0.003527248057892,0.0078192998644253,NORMA,0.0363625090103596,0.0078192998644253,NORMA,0.1759624006226658,0.0078192998644253,NORMA,0.0160235159564763,0.0078192998644253,NORMA,0.0294834310188889,0.0078192998644253,NORMA,0.1171580422669649
