,label,Oracle,Avg Ens,best_ad_train,average_ad_train,worst_ad_train,best_ad_test,average_ad_test,worst_ad_test,sit_stem_original_512_score,sit_stem_original_512_class,sit_stem_original_512_inf,rocket_128_score,rocket_128_class,rocket_128_inf,resnet_default_1024_score,resnet_default_1024_class,resnet_default_1024_inf,convnet_default_128_score,convnet_default_128_class,convnet_default_128_inf,knn_1024_score,knn_1024_class,knn_1024_inf
SVDB/801.test.csv@1.out,PCA,0.6329858117153901,0.6944978165881446,0.4865622794896529,0.3231850274225778,0.1141731665926115,0.4865622794896529,0.3231850274225778,0.1221075609682103,0.6329858117153901,PCA,0.08314037398668,0.6329858117153901,PCA,0.2054963856935501,0.6329858117153901,PCA,0.0327075140085071,0.6329858117153901,PCA,0.0662984430091455,0.486562279489653,NORMA,0.1215833639726042
SVDB/801.test.csv@2.out,NORMA,0.6368350152114716,0.7063113130520041,0.6368350152114716,0.3537181682868331,0.4212851953335131,0.6368350152114716,0.3537181682868331,0.1527206305314167,0.6368350152114716,NORMA,0.0835650280350819,0.6368350152114716,NORMA,0.2100046128034591,0.6368350152114716,NORMA,0.0328496979782357,0.6368350152114716,NORMA,0.0661443170392885,0.6368350152114716,NORMA,0.120707374997437
SVDB/802.test.csv@1.out,NORMA,0.9095610193234072,0.8766097768546349,0.9095610193234072,0.38497142335216616,0.2858782476879318,0.9095610193234072,0.38497142335216616,0.0826400461958035,0.9095610193234072,NORMA,0.0832684299675747,0.9095610193234072,NORMA,0.2089712470769882,0.9095610193234072,NORMA,0.0328812000807374,0.9095610193234072,NORMA,0.0659596628975123,0.9095610193234072,NORMA,0.1228468753397464
SVDB/802.test.csv@2.out,NORMA,0.961259633305814,0.893840769908504,0.961259633305814,0.3936493316539163,0.2750810095912369,0.961259633305814,0.3936493316539163,0.15068876107797,0.961259633305814,NORMA,0.083443235955201,0.961259633305814,NORMA,0.2141646547242999,0.961259633305814,NORMA,0.0326366600347682,0.961259633305814,NORMA,0.0662613869644701,0.961259633305814,NORMA,0.1214376287534833
SVDB/803.test.csv@1.out,NORMA,0.9657810120189242,0.9438827769077304,0.9657810120189242,0.5283581760650117,0.830887234592019,0.9657810120189242,0.5283581760650117,0.1113855479598962,0.9657810120189242,NORMA,0.0834971159929409,0.9657810120189242,NORMA,0.2208348978310823,0.9657810120189242,NORMA,0.0327387889847159,0.9657810120189242,NORMA,0.0661851690383628,0.9657810120189242,NORMA,0.1254323255270719
SVDB/803.test.csv@2.out,NORMA,0.8599193514138622,0.3923985811707543,0.8599193514138622,0.27977228754429556,0.1932343947614759,0.8599193514138622,0.27977228754429556,0.1334512556686889,0.8599193514138622,NORMA,0.0833606270025484,0.8599193514138622,NORMA,0.2259299363940954,0.8599193514138622,NORMA,0.0338610319886356,0.8599193514138622,NORMA,0.0660060259979218,0.8599193514138622,NORMA,0.1257978975772857
SVDB/804.test.csv@1.out,NORMA,0.8950437165283798,0.8512499857814223,0.8950437165283798,0.400408273389824,0.2298529784330773,0.8950437165283798,0.400408273389824,0.0910361028599354,0.8950437165283798,NORMA,0.0830828779726289,0.8950437165283798,NORMA,0.221501818858087,0.8950437165283798,NORMA,0.0328778439434245,0.8950437165283798,NORMA,0.0660309350350871,0.8950437165283798,NORMA,0.1261017993092537
SVDB/805.test.csv@1.out,NORMA,0.959527557827214,0.9245800068124465,0.959527557827214,0.47391880132098646,0.1646738590531213,0.959527557827214,0.47391880132098646,0.1656787147396161,0.959527557827214,NORMA,0.0831066549872048,0.959527557827214,NORMA,0.2124881502240896,0.959527557827214,NORMA,0.0327849299646914,0.959527557827214,NORMA,0.066182060050778,0.959527557827214,NORMA,0.1219820026308298
SVDB/805.test.csv@2.out,NORMA,0.9734388376116884,0.8634838913247131,0.9734388376116884,0.4627839985852375,0.3482921728156719,0.9734388376116884,0.4627839985852375,0.1813382804225568,0.858924772858201,IFOREST,0.0831169610028155,0.9734388376116884,NORMA,0.2210224838927388,0.9734388376116884,NORMA,0.0328193890163674,0.9734388376116884,NORMA,0.0662292679771781,0.9734388376116884,NORMA,0.1219070348888635
SVDB/806.test.csv@1.out,NORMA,0.7591036664160128,0.24905497948656,0.7591036664160128,0.2613074987124035,0.5148470522382862,0.7591036664160128,0.2613074987124035,0.0413316273288517,0.7591036664160128,NORMA,0.0832823759992607,0.7591036664160128,NORMA,0.2835907777771353,0.7591036664160128,NORMA,0.0327171590179204,0.7591036664160128,NORMA,0.0661144920159131,0.7591036664160128,NORMA,0.1201673513278365
SVDB/806.test.csv@2.out,NORMA,0.5618194528412676,0.2045096571426214,0.5618194528412676,0.15658993740153285,0.4720121547353153,0.5618194528412676,0.15658993740153285,0.0518329371112917,0.046596479994061,IFOREST,0.0833223839872516,0.0402026872213,PCA,0.2215522732585668,0.1780847906637653,LOF,0.0327472550561651,0.1780847906637653,LOF,0.0661061679711565,0.1780847906637653,LOF,0.1199084129184484
SVDB/807.test.csv@1.out,NORMA,0.22338976898966,0.0613554874993193,0.22338976898966,0.04988532448557781,0.0155957840901091,0.22338976898966,0.04988532448557781,0.0136501461821697,0.2233897689896599,NORMA,0.0832616279949434,0.2233897689896599,NORMA,0.2157819820567965,0.2233897689896599,NORMA,0.03270940692164,0.2233897689896599,NORMA,0.0663027049740776,0.2233897689896599,NORMA,0.1301702987402677
SVDB/808.test.csv@1.out,NORMA,0.782653306972275,0.633264817589155,0.782653306972275,0.2310670725315068,0.1619986518211914,0.782653306972275,0.2310670725315068,0.0495848477649278,0.0495848477649278,LSTM,0.0834292549989186,0.7826533069722751,NORMA,0.2248885268345475,0.7826533069722751,NORMA,0.0328037079889327,0.7826533069722751,NORMA,0.065882719005458,0.7826533069722751,NORMA,0.1206327127292752
SVDB/808.test.csv@2.out,NORMA,0.7582917601998221,0.4113277709516906,0.7582917601998221,0.19196757984378207,0.1096404855573639,0.7582917601998221,0.19196757984378207,0.0636626595536865,0.7582917601998221,NORMA,0.0833690509898588,0.7582917601998221,NORMA,0.2281314954161644,0.7582917601998221,NORMA,0.0327737639890983,0.1284135660092861,HBOS,0.0658443559659645,0.7582917601998221,NORMA,0.1219175932928919
SVDB/809.test.csv@1.out,NORMA,0.6603427140929898,0.4971426109025699,0.6603427140929898,0.2714705168915475,0.2668470644138107,0.6603427140929898,0.2714705168915475,0.0729636039511891,0.6603427140929898,NORMA,0.0834433740237727,0.6603427140929898,NORMA,0.210622688755393,0.6603427140929898,NORMA,0.0325744230067357,0.6603427140929898,NORMA,0.0662211490562185,0.6603427140929898,NORMA,0.1227728268131613
SVDB/809.test.csv@2.out,NORMA,0.4569374039891029,0.2056238226491284,0.4569374039891029,0.18376786577754636,0.2051754115083115,0.4569374039891029,0.18376786577754636,0.0764826850254817,0.4569374039891029,NORMA,0.0832153250230476,0.4569374039891029,NORMA,0.2054531406611204,0.4569374039891029,NORMA,0.0327607099898159,0.4569374039891029,NORMA,0.0659884340129792,0.4569374039891029,NORMA,0.1241784915328025
SVDB/810.test.csv@2.out,NORMA,0.904377788234831,0.5939267841620087,0.904377788234831,0.32115217788772016,0.2080956614197989,0.904377788234831,0.32115217788772016,0.0691281564518946,0.904377788234831,NORMA,0.0830091779935173,0.904377788234831,NORMA,0.2354078507050871,0.5316090028144398,HBOS,0.0328247339930385,0.904377788234831,NORMA,0.0660568160237744,0.904377788234831,NORMA,0.1208914862945675
SVDB/811.test.csv@1.out,AE,0.7936849466857056,0.7112867452317181,0.5705241289221408,0.33122761390691774,0.7699644017694116,0.5705241289221408,0.33122761390691774,0.0550639111807052,0.5705241289221408,NORMA,0.0832773100119084,0.5705241289221408,NORMA,0.2235884545370936,0.5705241289221408,NORMA,0.0328694439958781,0.5705241289221408,NORMA,0.066417217021808,0.5705241289221408,NORMA,0.1204900760203599
SVDB/811.test.csv@2.out,NORMA,0.8169611336936081,0.7216121690111088,0.8169611336936081,0.2561195351320756,0.325401606069684,0.8169611336936081,0.2561195351320756,0.0273171369129358,0.5534575175670369,MP,0.0832522949785925,0.8169611336936081,NORMA,0.228781783953309,0.8169611336936081,NORMA,0.0326815629377961,0.1601142480807778,HBOS,0.0659579450730234,0.8169611336936081,NORMA,0.1224925108253955
SVDB/812.test.csv@1.out,NORMA,0.5838530018407875,0.3866047337696444,0.5838530018407875,0.2448563622252035,0.2917807044585261,0.5838530018407875,0.2448563622252035,0.0909342579733818,0.5838530018407875,NORMA,0.0833227899856865,0.5838530018407875,NORMA,0.2378604067489504,0.5838530018407875,NORMA,0.0327461099950596,0.5838530018407875,NORMA,0.0660418339539319,0.5838530018407875,NORMA,0.1212428025901317
SVDB/812.test.csv@2.out,NORMA,0.938967797529919,0.7699681263429968,0.938967797529919,0.3637899032332987,0.2662880877521642,0.938967797529919,0.3637899032332987,0.0837023732526643,0.938967797529919,NORMA,0.0835988349863328,0.938967797529919,NORMA,0.2203343575820326,0.938967797529919,NORMA,0.0328132329741492,0.938967797529919,NORMA,0.0659312210045754,0.938967797529919,NORMA,0.1231728652492165
SVDB/820.test.csv@1.out,NORMA,0.8926863598024535,0.371807695867937,0.8926863598024535,0.32749800224095876,0.3717555873985904,0.8926863598024535,0.32749800224095876,0.1264833891860264,0.8926863598024535,NORMA,0.082850917999167,0.8926863598024535,NORMA,0.2084464682266116,0.8926863598024535,NORMA,0.0328069370007142,0.8926863598024535,NORMA,0.0661971250083297,0.8926863598024535,NORMA,0.1216602437198162
SVDB/820.test.csv@2.out,NORMA,0.8458491035729029,0.4159597930706865,0.8458491035729029,0.32559421938128,0.3910806563514344,0.8458491035729029,0.32559421938128,0.1109679534169991,0.115055406598336,POLY,0.083471444027964,0.8458491035729029,NORMA,0.2545296540483832,0.115055406598336,POLY,0.0328036840073764,0.115055406598336,POLY,0.0661032330244779,0.8458491035729029,NORMA,0.2713870042935014
SVDB/821.test.csv@1.out,NORMA,0.8273078510354942,0.5422273623887884,0.8273078510354942,0.41303079079975363,0.5417299008002228,0.8273078510354942,0.41303079079975363,0.2523016419491197,0.8273078510354942,NORMA,0.0831943160155788,0.8273078510354942,NORMA,0.2088789315894246,0.8273078510354942,NORMA,0.0326028270646929,0.8273078510354942,NORMA,0.0661687440006062,0.8273078510354942,NORMA,0.12195176910609
SVDB/823.test.csv@1.out,NORMA,0.4107228052121784,0.2168508536998456,0.4107228052121784,0.211722901969681,0.1964494588685187,0.4107228052121784,0.211722901969681,0.1496603912636583,0.4107228052121785,NORMA,0.0833415010129101,0.4107228052121785,NORMA,0.2086667632684111,0.4107228052121785,NORMA,0.0327469360781833,0.4107228052121785,NORMA,0.0662022439064458,0.4107228052121785,NORMA,0.1247711787000298
SVDB/824.test.csv@1.out,NORMA,0.5613495614496298,0.2629852764510255,0.5613495614496298,0.19737947095954944,0.3304216051305004,0.5613495614496298,0.19737947095954944,0.1115776418731735,0.5613495614496298,NORMA,0.0833696509944275,0.5613495614496298,NORMA,0.2598931631073355,0.5613495614496298,NORMA,0.0326614360092207,0.5613495614496298,NORMA,0.0660661050351336,0.5613495614496298,NORMA,0.126472414471209
SVDB/825.test.csv@1.out,NORMA,0.9702880524756796,0.5269059680042754,0.9702880524756796,0.3201872464169237,0.7755887194517826,0.9702880524756796,0.3201872464169237,0.0630179188398364,0.9702880524756796,NORMA,0.0836236070026643,0.9702880524756796,NORMA,0.2360307294875383,0.9702880524756796,NORMA,0.0328912150580436,0.9702880524756796,NORMA,0.0660938080400228,0.9702880524756796,NORMA,0.1253100074827671
SVDB/825.test.csv@2.out,NORMA,0.8634703083110163,0.1655979148597115,0.8634703083110163,0.25101726249618433,0.4259027503190664,0.8634703083110163,0.25101726249618433,0.0727674819346632,0.067031022375066,LOF,0.0833533119875937,0.8634703083110163,NORMA,0.2512746676802635,0.8634703083110163,NORMA,0.0327762219822034,0.8634703083110163,NORMA,0.0662785250460729,0.8634703083110163,NORMA,0.1234825002029538
SVDB/826.test.csv@1.out,NORMA,0.2890276454041113,0.0835214814555551,0.2890276454041113,0.10038872417712517,0.1202932570281356,0.2890276454041113,0.10038872417712517,0.0362111607473099,0.0433379923490529,PCA,0.0832877099746838,0.2890276454041113,NORMA,0.2756284875795245,0.0321379391192926,POLY,0.0328466760693118,0.2890276454041113,NORMA,0.06615307694301,0.2890276454041113,NORMA,0.1212244732305407
SVDB/826.test.csv@2.out,NORMA,0.2896576311742294,0.0804739414122093,0.2896576311742294,0.09337030944750692,0.0894073924342462,0.2896576311742294,0.09337030944750692,0.0373524247032455,0.2896576311742294,NORMA,0.0834448289824649,0.2896576311742294,NORMA,0.2245330037549138,0.2896576311742294,NORMA,0.0329443980008363,0.2896576311742294,NORMA,0.0661419740645214,0.2896576311742294,NORMA,0.1208550985902547
SVDB/827.test.csv@1.out,NORMA,0.1442074681340448,0.0430734792778033,0.1442074681340448,0.04006604490629625,0.0205626379888005,0.1442074681340448,0.04006604490629625,0.0110940792152321,0.1442074681340448,NORMA,0.083271502982825,0.1442074681340448,NORMA,0.2020987085998058,0.1442074681340448,NORMA,0.0327691549900919,0.1442074681340448,NORMA,0.0660348540404811,0.1442074681340448,NORMA,0.1204148782417178
SVDB/827.test.csv@2.out,NORMA,0.0868017032258619,0.0277614947561779,0.0868017032258619,0.030920689997979502,0.0524473941190098,0.0868017032258619,0.030920689997979502,0.0107531614276657,0.0441071754661688,MP,0.0831018320168368,0.0868017032258619,NORMA,0.2192482762038707,0.0868017032258619,NORMA,0.032721878029406,0.0868017032258619,NORMA,0.0661216609878465,0.0868017032258619,NORMA,0.1216914169490337
SVDB/828.test.csv@2.out,NORMA,0.3273222523286164,0.1744031320672142,0.3273222523286164,0.14459112361660445,0.0912580364291696,0.3273222523286164,0.14459112361660445,0.1087093065781475,0.3273222523286164,NORMA,0.0830743720289319,0.3273222523286164,NORMA,0.2177134798839688,0.3273222523286164,NORMA,0.0327662980416789,0.3273222523286164,NORMA,0.0660067200660705,0.3273222523286164,NORMA,0.1213488364592194
SVDB/840.test.csv@1.out,NORMA,0.7963141710248075,0.4227975596776902,0.7963141710248075,0.23307360873594654,0.0215131496074796,0.7963141710248075,0.23307360873594654,0.0246068386262526,0.7963141710248075,NORMA,0.0833170110126957,0.7963141710248075,NORMA,0.1994119072332978,0.7963141710248075,NORMA,0.0326826500240713,0.7963141710248075,NORMA,0.0659914700081572,0.7963141710248075,NORMA,0.1231736754998564
