,label,Oracle,Avg Ens,best_ad_train,average_ad_train,worst_ad_train,best_ad_test,average_ad_test,worst_ad_test,knn_1024_score,knn_1024_class,knn_1024_inf,resnet_default_1024_score,resnet_default_1024_class,resnet_default_1024_inf,convnet_default_128_score,convnet_default_128_class,convnet_default_128_inf,sit_stem_original_512_score,sit_stem_original_512_class,sit_stem_original_512_inf,rocket_128_score,rocket_128_class,rocket_128_inf
KDD21/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.out,PCA,0.5731465130451823,0.46363,0.0545859860661677,0.19974365283304593,0.4976730298728734,0.0545859860661677,0.19974365283304593,0.0193537992680348,0.0545859860661678,NORMA,0.1200706753879785,0.0545859860661678,NORMA,0.0142413990106433,0.0545859860661678,NORMA,0.0232149839866906,0.0545859860661678,NORMA,0.0293108960613608,0.0545859860661678,NORMA,0.1640581684187054
KDD21/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.out,MP,0.9311783759350516,0.00789,0.0232254898895947,0.08852108821441941,0.0302337041140543,0.0232254898895947,0.08852108821441941,0.0021059928795549,0.0232254898895947,NORMA,0.1188408723101019,0.0232254898895947,NORMA,0.0135707979789003,0.0232254898895947,NORMA,0.023282861104235,0.0232254898895947,NORMA,0.0301677479874342,0.0232254898895947,NORMA,0.1722023636102676
KDD21/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.out,LOF,0.2812929587601078,0.01458,0.0099926487370835,0.03712337172643269,0.0019529549954039,0.0099926487370835,0.03712337172643269,0.00464102792296,0.0099926487370835,NORMA,0.1151396324858069,0.0099926487370835,NORMA,0.0132437540451064,0.0099926487370835,NORMA,0.023297687061131,0.0099926487370835,NORMA,0.0297812391072511,0.0099926487370835,NORMA,0.1294293031096458
KDD21/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.out,NORMA,0.6213084818890229,0.4581,0.6213084818890229,0.25296842783921586,0.0902976857848511,0.6213084818890229,0.25296842783921586,0.1031289349350523,0.1061484571437769,POLY,0.1108616823330521,0.4168003491462747,MP,0.0034035790013149,0.4168003491462747,MP,0.0040097349556162,0.2775685069121475,LOF,0.010226815007627,0.6213084818890229,NORMA,0.0618680510669946
KDD21/005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392.out,CNN,0.25,0.00269,0.0016778523489932,0.02406245971913783,7.139797229758674e-05,0.0016778523489932,0.02406245971913783,0.0001540832049306,0.0016778523489932,NORMA,0.1297222338616848,0.0016778523489932,NORMA,0.0028613570611923,0.0016778523489932,NORMA,0.003307512961328,0.25,CNN,0.0104552309494465,0.00625,MP,0.1332590701058507
KDD21/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,OCSVM,0.8057520233630803,0.34795,0.0768962298917705,0.10432859794815096,0.8057520233630803,0.0768962298917705,0.10432859794815096,0.0075326440008864,0.0768962298917705,NORMA,0.1096894815564155,0.0768962298917705,NORMA,0.0037433359539136,0.0768962298917705,NORMA,0.0033134410623461,0.0092935145972698,CNN,0.009948652004823,0.0430831848455858,MP,0.1456402530893683
KDD21/007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544.out,MP,0.1518139809901351,0.1068,0.1274526852851019,0.045142291057419154,0.0018470045267504,0.1274526852851019,0.045142291057419154,0.0031986446676213,0.1274526852851019,NORMA,0.1107694283127784,0.1274526852851019,NORMA,0.0032825550297275,0.1274526852851019,NORMA,0.0033239539479836,0.0161339692597978,CNN,0.0101129219401627,0.1518139809901351,MP,0.1340776700526476
KDD21/008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.out,LOF,0.6978358093528049,0.33609,0.0650020498011868,0.103630416719853,0.0030388851518905,0.0650020498011868,0.103630416719853,0.0105764211028466,0.0650020498011868,NORMA,0.1190059632062912,0.0650020498011868,NORMA,0.0028879479505121,0.0650020498011868,NORMA,0.0033246440580114,0.0677408961713104,CNN,0.0101128339301794,0.1534689734569129,MP,0.075913006439805
KDD21/009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900.out,NORMA,0.5138376907962744,0.31539,0.5138376907962744,0.10380491257064345,0.1042374554375891,0.5138376907962744,0.10380491257064345,0.0081389023799743,0.5138376907962744,NORMA,0.140121491625905,0.5138376907962744,NORMA,0.0031975740566849,0.5138376907962744,NORMA,0.0033374320482835,0.0217626219049177,CNN,0.0102939689531922,0.3246227283755835,MP,0.1127545181661844
KDD21/010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out,NORMA,0.5588086033295504,0.18892,0.5588086033295504,0.1187054026764449,0.0037282093626943,0.5588086033295504,0.1187054026764449,0.0052689555406859,0.5588086033295504,NORMA,0.1109025878831744,0.5588086033295504,NORMA,0.0030650639673694,0.5588086033295504,NORMA,0.0033795179333537,0.0179079210901907,CNN,0.0103870229795575,0.4297375335477517,MP,0.0853051571175456
KDD21/011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100.out,LOF,0.8237402061745293,0.25208,0.1068598143719112,0.23882377431812155,0.0107330887931514,0.1068598143719112,0.23882377431812155,0.0483062748478665,0.1068598143719112,NORMA,0.1125816367566585,0.1068598143719112,NORMA,0.006429761997424,0.1068598143719112,NORMA,0.0088516960386186,0.1068598143719112,NORMA,0.0129663159605115,0.1068598143719112,NORMA,0.134115869179368
KDD21/012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100.out,LOF,0.6646052642811255,0.03817,0.0282728773714826,0.09983020504601593,0.0017112512974283,0.0282728773714826,0.09983020504601593,0.0065520558927437,0.0282728773714826,NORMA,0.1165529489517211,0.0282728773714826,NORMA,0.0066704439232125,0.0282728773714826,NORMA,0.0088806570274755,0.0282728773714826,NORMA,0.0129121260251849,0.0282728773714826,NORMA,0.1277906307950616
KDD21/013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.out,NORMA,0.9781353806368176,0.01755,0.9781353806368176,0.2448610026249057,0.5319865500556562,0.9781353806368176,0.2448610026249057,0.0023174776290152,0.9781353806368176,NORMA,0.1183125609531998,0.9781353806368176,NORMA,0.0064519640291109,0.0019253586229881,LOF,0.008823434007354,0.9781353806368176,NORMA,0.0134291209978982,0.9781353806368176,NORMA,0.1315703205764293
KDD21/014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100.out,NORMA,0.943759212731887,0.11833,0.943759212731887,0.2822840143677822,0.760558806845622,0.943759212731887,0.2822840143677822,0.0032279481454297,0.9437592127318872,NORMA,0.114711876027286,0.9437592127318872,NORMA,0.0063805469544604,0.0020060047479402,LOF,0.0088357479544356,0.9437592127318872,NORMA,0.0130229229107499,0.9437592127318872,NORMA,0.1288876384496688
KDD21/015_UCR_Anomaly_DISTORTEDECG4_5000_16800_17100.out,LOF,0.1680344841318382,0.06351,0.0021814183844531,0.029325976292527357,0.0260589749594534,0.0021814183844531,0.029325976292527357,0.0062266428521065,0.1255968744389078,POLY,0.1285785632207989,0.0012145959709996,LSTM,0.028741565067321,0.1255968744389078,POLY,0.0575595570262521,0.0013836522633064,CNN,0.0747316239867359,0.1255968744389078,POLY,0.1764932600781321
KDD21/016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.out,NORMA,0.9929625166296052,0.87276,0.9929625166296052,0.38098997231662873,0.755798315935425,0.9929625166296052,0.38098997231662873,0.0092994497384533,0.9929625166296052,NORMA,0.1173922959715128,0.9929625166296052,NORMA,0.0066134450025856,0.9929625166296052,NORMA,0.0088203949853777,0.9929625166296052,NORMA,0.0131573639810085,0.9929625166296052,NORMA,0.1225402001291513
KDD21/017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100.out,NORMA,0.9766066242980488,0.98723,0.9766066242980488,0.27952963904562195,0.5757913556958911,0.9766066242980488,0.27952963904562195,0.0079917536103124,0.9766066242980488,NORMA,0.1122548775747418,0.9766066242980488,NORMA,0.0060534869553521,0.7663512953477325,LOF,0.0089138019829988,0.9766066242980488,NORMA,0.0129048839444294,0.9766066242980488,NORMA,0.1151963593438267
KDD21/018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100.out,MP,0.9812577934415668,0.24986,0.9731877943475976,0.2963367222478438,0.7988566033197184,0.9731877943475976,0.2963367222478438,0.0027666572172244,0.9731877943475976,NORMA,0.1378574781119823,0.9731877943475976,NORMA,0.0063663739711046,0.0022754988603967,LOF,0.0088771160226315,0.9731877943475976,NORMA,0.0129055690485984,0.9731877943475976,NORMA,0.1149887274950742
KDD21/019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212.out,NORMA,0.9823239129842904,0.16159,0.9823239129842904,0.16726456086329802,0.003340692257414,0.9823239129842904,0.16726456086329802,0.0021716368071417,0.0021716368071417,IFOREST1,0.1086598671972751,0.310921997257401,MP,0.0031171760056167,0.0035616737415396,IFOREST,0.0041490889852866,0.1517923968829096,LOF,0.0101682629901915,0.9823239129842904,NORMA,0.1292983312159776
KDD21/020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388.out,NORMA,0.993966030975259,0.34374,0.993966030975259,0.23698176390805112,0.1127741428004199,0.993966030975259,0.23698176390805112,0.0182070610811296,0.0147792660047198,PCA,0.1109722582623362,0.694552054534723,MP,0.0033380800159648,0.2062002598556947,IFOREST,0.0041539010126143,0.0158261470588841,LOF,0.0102906110696494,0.993966030975259,NORMA,0.1218784283846616
KDD21/021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993.out,NORMA,0.982687003180612,0.82487,0.982687003180612,0.21986185455103802,0.2331320194867979,0.982687003180612,0.21986185455103802,0.0092217421653471,0.982687003180612,NORMA,0.1094416128471493,0.3810483870967742,MP,0.0034487390657886,0.0224542135009869,IFOREST,0.0042225510114803,0.3132046977373662,LOF,0.0103473929921165,0.982687003180612,NORMA,0.0771544585004448
KDD21/022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4_4000_6527_6645.out,NORMA,0.9987478310311074,0.7591,0.9987478310311074,0.21261228614520025,0.0106920531921525,0.9987478310311074,0.21261228614520025,0.0187735786917279,0.9987478310311074,NORMA,0.1093926234170794,0.5178502804636248,MP,0.003132004989311,0.18401551474653,IFOREST,0.0041651841020211,0.0061406884434569,LOF,0.0103113430086523,0.9987478310311074,NORMA,0.1167946625500917
