,label,Oracle,Avg Ens,best_ad_train,average_ad_train,worst_ad_train,best_ad_test,average_ad_test,worst_ad_test,knn_1024_score,knn_1024_class,knn_1024_inf,resnet_default_1024_score,resnet_default_1024_class,resnet_default_1024_inf,convnet_default_128_score,convnet_default_128_class,convnet_default_128_inf,sit_stem_original_512_score,sit_stem_original_512_class,sit_stem_original_512_inf,rocket_128_score,rocket_128_class,rocket_128_inf
Daphnet/S01R02E0.test.csv@1.out,LOF,0.3482694506166043,0.08573,0.1066554231128748,0.0797584977851178,0.0385113481593781,0.0405115109364113,0.0797584977851178,0.0504794334413132,0.1066554231128748,NORMA,0.1183465626090765,0.1066554231128748,NORMA,0.0065605100244283,0.1066554231128748,NORMA,0.0085100269643589,0.1066554231128748,NORMA,0.0137422289699316,0.1066554231128748,NORMA,0.1405042177066207
Daphnet/S01R02E0.test.csv@4.out,LOF,0.2340251475193852,0.1128,0.1929453599504632,0.08949532717271376,0.0517932464341113,0.055477226775304,0.08949532717271376,0.080959396677213,0.1929453599504632,NORMA,0.1180294584482908,0.1929453599504632,NORMA,0.0065888810204342,0.1929453599504632,NORMA,0.008533745072782,0.1929453599504632,NORMA,0.013684579054825,0.1929453599504632,NORMA,0.145887884311378
Daphnet/S01R02E0.test.csv@6.out,LOF,0.2083619486351465,0.19354,0.1586441224531782,0.10814875359192078,0.0389691294407033,0.1413224989460472,0.10814875359192078,0.0401140884445521,0.1586441224531782,NORMA,0.1134146377444267,0.1586441224531782,NORMA,0.0067377620143815,0.1586441224531782,NORMA,0.0085468690376728,0.1586441224531782,NORMA,0.0138238389045,0.1586441224531782,NORMA,0.1232214225456118
Daphnet/S02R01E0.test.csv@3.out,HBOS,0.5190225797669709,0.58986,0.2495539977935456,0.284825810317843,0.1602395042549367,0.4489051398005723,0.284825810317843,0.1249806907569731,0.2495539977935456,NORMA,0.1179635869339108,0.2495539977935456,NORMA,0.0068333209492266,0.2495539977935456,NORMA,0.0077339150011539,0.2495539977935456,NORMA,0.0117633369518443,0.2495539977935456,NORMA,0.1179507495835423
Daphnet/S02R01E0.test.csv@4.out,HBOS,0.610883137499342,0.601,0.2149157904349066,0.2734503811635792,0.1251753391692788,0.5346304575186851,0.2734503811635792,0.1517969236620777,0.2149157904349066,NORMA,0.1218173783272504,0.2149157904349066,NORMA,0.0059335699770599,0.2149157904349066,NORMA,0.007732665981166,0.2149157904349066,NORMA,0.0117611320456489,0.2149157904349066,NORMA,0.140777250751853
Daphnet/S02R01E0.test.csv@6.out,LOF,0.4444362787399514,0.37196,0.2601722657312229,0.1951159935667208,0.1164446444838596,0.2102067994593612,0.1951159935667208,0.1380163546367397,0.2601722657312229,NORMA,0.1154712541028857,0.4444362787399514,LOF,0.0062017199816182,0.2601722657312229,NORMA,0.0078048530267551,0.2601722657312229,NORMA,0.0559226400218904,0.2601722657312229,NORMA,0.1384110506623983
Daphnet/S03R01E0.test.csv@3.out,LOF,0.4164814145639797,0.25619,0.0885066159700286,0.22650278047071673,0.1220532234804423,0.3620589130664625,0.22650278047071673,0.0925062787070662,0.2924004337357406,HBOS,0.1201388090848922,0.3620589130664625,IFOREST,0.0103932350175455,0.0885066159700286,NORMA,0.0158115690574049,0.0885066159700286,NORMA,0.0236403150483965,0.322306486662043,PCA,0.0958397611975669
Daphnet/S03R01E0.test.csv@4.out,POLY,0.359126647264533,0.20306,0.0889775579210024,0.2114962641514652,0.1383107248662399,0.3494984426569337,0.2114962641514652,0.0869648256996675,0.2473227215719539,HBOS,0.1189423529431223,0.2473227215719539,HBOS,0.0097012680489569,0.0869648256996675,AE,0.0158349559642374,0.3591266472645329,POLY,0.0224951760610565,0.0889775579210024,NORMA,0.0901818638667464
Daphnet/S03R01E0.test.csv@6.out,LOF,0.3839015120284647,0.24909,0.090200316749904,0.23213194978524132,0.1293460091260549,0.3603978861165862,0.23213194978524132,0.0878452790212956,0.090200316749904,NORMA,0.1161427795886993,0.3603978861165862,IFOREST,0.0096401179907843,0.090200316749904,NORMA,0.0158627750352025,0.3502090059535097,PCA,0.0222765679936856,0.3502090059535097,PCA,0.0875868387520313
Daphnet/S03R01E0.test.csv@8.out,POLY,0.3737427895946728,0.23582,0.0882495787992504,0.23022284960115572,0.1487473021535775,0.3621438711551464,0.23022284960115572,0.1221354427122113,0.0882495787992504,NORMA,0.1149713406339287,0.3566691297298949,PCA,0.0109721960034221,0.0882495787992504,NORMA,0.0158288220409303,0.0882495787992504,NORMA,0.0222367430105805,0.3566691297298949,PCA,0.1214737435802817
