,label,Oracle,Avg Ens,best_ad_train,average_ad_train,worst_ad_train,best_ad_test,average_ad_test,worst_ad_test,knn_1024_score,knn_1024_class,knn_1024_inf,resnet_default_1024_score,resnet_default_1024_class,resnet_default_1024_inf,convnet_default_128_score,convnet_default_128_class,convnet_default_128_inf,sit_stem_original_512_score,sit_stem_original_512_class,sit_stem_original_512_inf,rocket_128_score,rocket_128_class,rocket_128_inf
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@10.out,IFOREST1,0.5032245062474808,0.01715,0.0018170646485442,0.15989603996901466,0.0137803400253294,0.5032245062474808,0.15989603996901466,0.00036,0.0100524765338,IFOREST,0.1209678780287504,0.5032245062474808,IFOREST1,0.0278614470735192,0.5032245062474808,IFOREST1,0.0577558469958603,0.5032245062474808,IFOREST1,0.0753533949609845,0.291764011686807,PCA,0.184974611736834
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@13.out,HBOS,0.0227548733844792,0.01009,0.0018666876693224,0.007762427539354491,0.0005790280146403,0.0174137107950374,0.007762427539354491,0.00036,0.00036,LOF,0.120434034615755,0.0129180231933889,IFOREST,0.0277810449479147,0.00036,LOF,0.0573484239866957,0.0173166296481108,MP,0.0761393900029361,0.0005506565895134,POLY,0.231846859678626
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@4.out,HBOS,0.1383793910156894,0.00554,0.0008310763028982,0.018010482401606815,0.0003756169429929,0.0326219778983996,0.018010482401606815,0.00036,0.1383793910156894,HBOS,0.1199488481506705,0.0326219778983996,IFOREST1,0.0278975060209631,0.00036,MP,0.0577620959375053,0.00036,MP,0.0756178100127726,0.0100229998129237,PCA,0.2393825892359018
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@8.out,IFOREST1,0.5032245062474808,0.01545,0.0018445753666416,0.1595316271785928,0.0137803400253294,0.5032245062474808,0.1595316271785928,0.00036,0.0136383651907573,IFOREST,0.1236635660752654,0.5032245062474808,IFOREST1,0.0276690470054745,0.5032245062474808,IFOREST1,0.0577009939588606,0.5032245062474808,IFOREST1,0.0751821710728108,0.291764011686807,PCA,0.1732816649600863
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@1.out,MP,0.2868180156922418,0.00188,0.0018571216879888,0.028904716247556066,0.0102417894374402,0.0012811903583798,0.028904716247556066,0.0003625,0.0012017485732225,HBOS,0.1234604250639677,0.0012811903583798,IFOREST1,0.0277389290276914,0.0012811903583798,IFOREST1,0.0576088160742074,0.0012811903583798,IFOREST1,0.0753186150686815,0.0012811903583798,IFOREST1,0.1936834724619984
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@10.out,IFOREST1,0.5032858955765047,0.02182,0.0019166065646918,0.1605041726177436,0.0135314700497824,0.5032858955765047,0.1605041726177436,0.0003625,0.0085767385115184,IFOREST,0.1195783130824565,0.5032858955765047,IFOREST1,0.0277130050817504,0.5032858955765047,IFOREST1,0.0576716560171917,0.5032858955765047,IFOREST1,0.0754122119396925,0.2865767643691849,MP,0.2349918577820062
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@13.out,OCSVM,0.0572639744199582,0.09944,0.0083512909694192,0.013850266877008542,0.0572639744199582,0.0172583147394561,0.013850266877008542,0.0003625,0.0019914349404928,LOF,0.1209945390000939,0.0161960938950421,IFOREST,0.0264633910264819,0.0019914349404928,LOF,0.057544152950868,0.0107573258725494,MP,0.076326553011313,0.0023092417816876,POLY,0.2252264358103275
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@2.out,IFOREST1,0.9486114439646988,0.01094,0.0017852337730635,0.18459963784808064,0.0003761324947287,0.9486114439646988,0.18459963784808064,0.0014146065442625,0.0017852337730635,NORMA,0.1195193026214838,0.9486114439646988,IFOREST1,0.0263948489446192,0.0003625,MP,0.0573889019433409,0.0188280915093399,PCA,0.0754226660355925,0.0188280915093399,PCA,0.1649669473990798
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@4.out,HBOS,0.1340167130297593,0.00636,0.0008781924189913,0.01962834998592708,0.0003780426201245,0.0462798035858805,0.01962834998592708,0.0012314225053078,0.0008781924189913,NORMA,0.1271246438845992,0.0462798035858805,IFOREST1,0.0277915418846532,0.0003625,MP,0.0573978869942948,0.0003625,MP,0.0754114169394597,0.0073492148827744,PCA,0.1855601537972688
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@8.out,IFOREST1,0.5032858955765047,0.01698,0.0018615431104134,0.1596996013997882,0.0135314700497824,0.5032858955765047,0.1596996013997882,0.0003625,0.008450000380161,IFOREST,0.1277113752439618,0.5032858955765047,IFOREST1,0.0277720639714971,0.5032858955765047,IFOREST1,0.0576182419899851,0.5032858955765047,IFOREST1,0.0751489829272031,0.2865767643691849,MP,0.1830046577379107
