,label,Oracle,Avg Ens,best_ad_train,average_ad_train,worst_ad_train,best_ad_test,average_ad_test,worst_ad_test,knn_1024_score,knn_1024_class,knn_1024_inf,resnet_default_1024_score,resnet_default_1024_class,resnet_default_1024_inf,convnet_default_128_score,convnet_default_128_class,convnet_default_128_inf,sit_stem_original_512_score,sit_stem_original_512_class,sit_stem_original_512_inf,rocket_128_score,rocket_128_class,rocket_128_inf
SMD/machine-1-1.test.csv@1.out,PCA,0.8765980674251734,0.54144,0.1588448574608036,0.3689631827743532,0.5125608911810483,0.3634180816133702,0.3689631827743532,0.0771840001066909,0.6574895691152322,HBOS,0.1158970184624195,0.3634180816133703,POLY,0.0059316250262781,0.6574895691152322,HBOS,0.0087501879315823,0.3634180816133703,POLY,0.0134977849666029,0.1756429298616955,CNN,0.0806009257212281
SMD/machine-1-1.test.csv@10.out,POLY,0.7502072936485001,0.43576,0.0733314667969302,0.3568481160110568,0.0967163557510842,0.7502072936485001,0.3568481160110568,0.081058887680421,0.6992228738407995,HBOS,0.1121746292337775,0.6961653374522474,IFOREST,0.0059532050509005,0.6992228738407995,HBOS,0.0088118290295824,0.6992228738407995,HBOS,0.0135073929559439,0.0888537647103211,CNN,0.1236960208043456
SMD/machine-1-1.test.csv@12.out,PCA,0.6760004237986582,0.64828,0.079414543589293,0.34542345167807387,0.1987539251188744,0.654447403196296,0.34542345167807387,0.0811851951913638,0.079414543589293,NORMA,0.1131866946816444,0.6760004237986582,PCA,0.0059293210506439,0.6760004237986582,PCA,0.0087937649805098,0.6760004237986582,PCA,0.0135077349841594,0.654447403196296,POLY,0.1267832275480032
SMD/machine-1-1.test.csv@14.out,LOF,0.5265154879123858,0.46939,0.3745984961125134,0.2961226654878551,0.2526309900830608,0.4285894520154557,0.2961226654878551,0.1821415836932459,0.3745984961125135,NORMA,0.1125397868454456,0.3892030178304045,PCA,0.005909038009122,0.3892030178304045,PCA,0.0083826539339497,0.4142168009714546,IFOREST,0.0134869349421933,0.4285894520154557,POLY,0.0808485383167862
SMD/machine-1-1.test.csv@19.out,IFOREST,0.4123368884072052,0.28534,0.0606434557186101,0.20251571825800987,0.1386221121441923,0.2602139229991312,0.20251571825800987,0.0629649944477316,0.0629649944477316,MP,0.1164475549012422,0.2602139229991313,POLY,0.0056863540085032,0.2602139229991313,POLY,0.008381544961594,0.2602139229991313,POLY,0.0125095990952104,0.4123368884072052,IFOREST,0.0808735499158501
SMD/machine-1-1.test.csv@20.out,IFOREST,0.3950683034793866,0.32858,0.0692709555990248,0.20120877206559803,0.1309805494343604,0.2567980054451337,0.20120877206559803,0.0652972632715921,0.0692709555990248,NORMA,0.1147087821736931,0.2567980054451337,POLY,0.0059379480080679,0.2567980054451337,POLY,0.0088727019028738,0.2567980054451337,POLY,0.0135037589352577,0.3950683034793866,IFOREST,0.0809778999537229
SMD/machine-1-1.test.csv@23.out,OCSVM,0.2585737461039031,0.15198,0.200414288120524,0.13674400931465458,0.2585737461039031,0.0935191662221297,0.13674400931465458,0.1049052222191338,0.1331453199202967,HBOS,0.1160801509395241,0.1715278316289956,PCA,0.0060089849866926,0.1715278316289956,PCA,0.0088110950309783,0.1049052222191338,MP,0.0135293210623785,0.0972114796742847,CNN,0.1526788109913468
SMD/machine-1-1.test.csv@25.out,PCA,0.3999418388121908,0.30913,0.0594725467301067,0.2163529894178388,0.1465682003086834,0.266267426498598,0.2163529894178388,0.0656470565307539,0.0594725467301067,NORMA,0.1120997555553913,0.266267426498598,POLY,0.0059567090356722,0.266267426498598,POLY,0.0083233650075271,0.3982557953310881,IFOREST,0.0135046619689092,0.3982557953310881,IFOREST,0.1279249051585793
SMD/machine-1-1.test.csv@28.out,PCA,0.3997403825435638,0.34653,0.0731460965609399,0.20972798568435258,0.1372137549496488,0.2680059734747323,0.20972798568435258,0.0673824383989363,0.3481327697497816,HBOS,0.1119401035830378,0.2680059734747323,POLY,0.0059279350098222,0.2680059734747323,POLY,0.0088420859538018,0.1763361279038618,AE,0.0135660209925845,0.3978187421708964,IFOREST,0.0809525614604353
SMD/machine-1-1.test.csv@9.out,POLY,0.4606267546425556,0.24282,0.0728934394170765,0.22719063306181578,0.1518541112020587,0.4606267546425556,0.22719063306181578,0.0816182460547427,0.2979421809029044,PCA,0.115137530490756,0.40439149653971,IFOREST,0.0059896949678659,0.4606267546425557,POLY,0.0087930989684537,0.4606267546425557,POLY,0.0135056920116767,0.4606267546425557,POLY,0.1075108796358108
SMD/machine-1-2.test.csv@10.out,PCA,0.3385313481833774,0.38434,0.0986900716778293,0.16027084863101881,0.027392072730449,0.3214396151306055,0.16027084863101881,0.0297047480525897,0.3220794158113637,HBOS,0.1121647404506802,0.3220794158113637,HBOS,0.0046063170302659,0.3220794158113637,HBOS,0.0071494309231638,0.3220794158113637,HBOS,0.0117247810121625,0.0456210519714987,CNN,0.1148097217082977
SMD/machine-1-2.test.csv@11.out,IFOREST,0.3450472889550045,0.32455,0.1665116944547331,0.16028917974494597,0.0391315609581476,0.2791715974706006,0.16028917974494597,0.0114379774616975,0.1665116944547331,NORMA,0.1116826366633176,0.3185998640300329,HBOS,0.0047441099304705,0.3185998640300329,HBOS,0.0075045489938929,0.3185998640300329,HBOS,0.0117282859282568,0.0326738618201912,CNN,0.1182271810248494
SMD/machine-1-2.test.csv@12.out,POLY,0.3250222804424247,0.29176,0.1469225028737746,0.1489445179067878,0.0549740624700816,0.3250222804424247,0.1489445179067878,0.0349843396084132,0.1469225028737746,NORMA,0.1124192727729678,0.2549617106965285,PCA,0.0046834700042381,0.2549617106965285,PCA,0.0071888919919729,0.2549617106965285,PCA,0.0117156790802255,0.3250222804424248,POLY,0.0787074621766805
SMD/machine-1-2.test.csv@13.out,NORMA,0.3874428179656029,0.36329,0.3874428179656029,0.2507759721222588,0.3368714598769802,0.3751751258254026,0.2507759721222588,0.0114379774616975,0.3874428179656029,NORMA,0.1161511279642582,0.361152688605791,HBOS,0.004721138975583,0.361152688605791,HBOS,0.0075823529623448,0.361152688605791,HBOS,0.0117163130780681,0.0993423885364699,CNN,0.1378565104678273
SMD/machine-1-2.test.csv@15.out,IFOREST,0.0661944651884122,0.04198,0.0284167847095724,0.04029535449034182,0.0355454924216418,0.0486072780951981,0.04029535449034182,0.0273107684725783,0.0284167847095724,NORMA,0.1116725094616413,0.0661944651884122,IFOREST,0.0047010770067572,0.0480188086841571,HBOS,0.0071360920555889,0.0480188086841571,HBOS,0.01067299710121,0.0486072780951981,POLY,0.077979645691812
SMD/machine-1-2.test.csv@18.out,HBOS,0.4473976936863635,0.3485,0.0343388545758815,0.1784199439655156,0.1750176737325846,0.2531286192657742,0.1784199439655156,0.0228107646808071,0.0343388545758815,NORMA,0.1121263587847352,0.1700888646126196,IFOREST1,0.004636434954591,0.1700888646126196,IFOREST1,0.0075436289189383,0.1700888646126196,IFOREST1,0.0117193489568308,0.4473976936863635,HBOS,0.1216979213058948
SMD/machine-1-2.test.csv@24.out,PCA,0.3282032800663584,0.1129,0.0456629733825283,0.10633726194397665,0.0219913265858138,0.2588015448658035,0.10633726194397665,0.0614472227421124,0.0456629733825283,NORMA,0.1122725382447242,0.2588015448658035,POLY,0.0047196769155561,0.2588015448658035,POLY,0.0076019150437787,0.2588015448658035,POLY,0.0117115640314295,0.0314944499581798,CNN,0.082409287802875
SMD/machine-1-2.test.csv@26.out,PCA,0.3290568634755245,0.11146,0.0461885197951827,0.10678267494561494,0.0232679247588561,0.2616488409544741,0.10678267494561494,0.0633282360197392,0.0461885197951827,NORMA,0.115637756884098,0.2616488409544741,POLY,0.0047265930334106,0.2616488409544741,POLY,0.0075863670790567,0.1078562831635319,HBOS,0.0117033420829102,0.0315453272989179,CNN,0.1332781538367271
SMD/machine-1-2.test.csv@4.out,IFOREST1,0.1980875297212059,0.15079,0.0158902675010759,0.07958736196579534,0.0858850260655482,0.1269492493718783,0.07958736196579534,0.0143789276400016,0.0859907148927132,HBOS,0.1123545886948704,0.0143789276400016,MP,0.0047236980171874,0.0208293210918994,LSTM,0.0071535829920321,0.0143789276400016,MP,0.010680346051231,0.0257895507791853,CNN,0.0792947588488459
SMD/machine-1-2.test.csv@7.out,POLY,0.1570453288225527,0.11009,0.0363626519864431,0.08019034311063909,0.0129372834857418,0.1570453288225527,0.08019034311063909,0.0499556120114241,0.0363626519864431,NORMA,0.1136253951117396,0.139408960973232,PCA,0.0046765679726377,0.1373333577253909,HBOS,0.0075573460198938,0.0363626519864431,NORMA,0.0117289100307971,0.1373333577253909,HBOS,0.0827825143933296
SMD/machine-1-2.test.csv@9.out,IFOREST,0.1903829049721663,0.07633,0.0212764504683277,0.05965345762720834,0.0153912889390078,0.0802425659357604,0.05965345762720834,0.0114379774616975,0.0212764504683277,NORMA,0.1126580452546477,0.1903829049721664,IFOREST,0.0046788160689175,0.0660659267635013,HBOS,0.0072253630496561,0.0660659267635013,HBOS,0.011716290959157,0.0180374988512486,CNN,0.0796314198523759
SMD/machine-1-4.test.csv@14.out,HBOS,0.5001399723643674,0.30867,0.2284128980934777,0.26766622136812257,0.186870569445575,0.1624991404468833,0.26766622136812257,0.4145217454829517,0.5001399723643674,HBOS,0.1128266435116529,0.1361905002695224,CNN,0.0047240849817171,0.5001399723643674,HBOS,0.007554588955827,0.1624991404468833,POLY,0.0117014149436727,0.1624991404468833,POLY,0.1294574560597539
SMD/machine-1-4.test.csv@9.out,PCA,0.5566722190467239,0.42203,0.4985670814191053,0.3435892379958004,0.3170128272601719,0.3408159667475989,0.3435892379958004,0.4450508346796707,0.4492620459061471,HBOS,0.1166070839390158,0.3408159667475989,POLY,0.0047285070177167,0.1811251079330556,IFOREST1,0.0071700699627399,0.4492620459061471,HBOS,0.0117056260351091,0.1347473936398281,CNN,0.0797654371708631
