,label,Oracle,Avg Ens,best_ad_train,average_ad_train,worst_ad_train,best_ad_test,average_ad_test,worst_ad_test,knn_1024_score,knn_1024_class,knn_1024_inf,resnet_default_1024_score,resnet_default_1024_class,resnet_default_1024_inf,convnet_default_128_score,convnet_default_128_class,convnet_default_128_inf,sit_stem_original_512_score,sit_stem_original_512_class,sit_stem_original_512_inf,rocket_128_score,rocket_128_class,rocket_128_inf
IOPS/KPI-05f10d3a-239c-3bef-9bdc-a2feeb0037aa.test.out,POLY,0.4910143672852849,0.1145,0.0450488067223888,0.11119563322514903,0.0092819158135858,0.2483785817581515,0.11119563322514903,0.0040243587019859,0.0450488067223888,NORMA,0.1184550682082772,0.0108835590229699,PCA,0.0216239900328218,0.4910143672852849,POLY,0.0437049129977822,0.0108835590229699,PCA,0.0585550509858876,0.0108835590229699,PCA,0.1793588669970631
IOPS/KPI-05f10d3a-239c-3bef-9bdc-a2feeb0037aa.train.out,POLY,0.5282726456881767,0.33113,0.0775248051689363,0.14483453463044718,0.032448654736589,0.4432697652468854,0.14483453463044718,0.0294025852584858,0.0145789335330928,HBOS,0.118330679833889,0.0412066803362024,PCA,0.0212836029240861,0.5282726456881767,POLY,0.0449458190705627,0.0412066803362024,PCA,0.0587167600169777,0.0412066803362024,PCA,0.1341319689527154
IOPS/KPI-0efb375b-b902-3661-ab23-9a0bb799f4e3.test.out,MP,0.4467526649872127,0.06204,0.0220544506264777,0.08399891438830583,0.0055641441928243,0.2134202298107061,0.08399891438830583,0.0157908836004437,0.0055832354856058,HBOS,0.1103581488132476,0.0141579925810902,CNN,0.0034026729408651,0.0133010504893111,POLY,0.0040758410468697,0.1615135089717858,LOF,0.0106510809855535,0.0077274797113752,PCA,0.1249183965846896
IOPS/KPI-0efb375b-b902-3661-ab23-9a0bb799f4e3.train.out,IFOREST1,0.1242578986960049,0.07928,0.0013776417217962,0.02741576052922688,0.0011587053615592,0.1242578986960049,0.02741576052922688,0.0012781018597283,0.0021752511042064,MP,0.1105793230235576,0.0846977371372712,CNN,0.0034028440713882,0.0846977371372712,CNN,0.004140336997807,0.0018731152025986,LOF,0.010344389011152,0.0029835137564898,PCA,0.073125060647726
IOPS/KPI-1c6d7a26-1f1a-3321-bb4d-7a9d969ec8f0.test.out,POLY,0.5200277687743979,0.0976,0.0499949155365979,0.1402734257336993,0.0049494980413787,0.3664927041881192,0.1402734257336993,0.0059322408333568,0.0499949155365979,NORMA,0.1258893217891454,0.0074429049333615,PCA,0.0225151429185643,0.5200277687743979,POLY,0.0454466959927231,0.0074429049333615,PCA,0.0580746040213853,0.0074429049333615,PCA,0.190670546144247
IOPS/KPI-1c6d7a26-1f1a-3321-bb4d-7a9d969ec8f0.train.out,POLY,0.6136774582777514,0.42271,0.1540918519257403,0.2077299943043878,0.0765809708515744,0.5668134403166064,0.2077299943043878,0.0230629962662368,0.1858674779602163,HBOS,0.1251550046727061,0.6136774582777514,POLY,0.0222957809455692,0.6136774582777514,POLY,0.0452288789674639,0.1673696639327643,PCA,0.058574219001457,0.1673696639327643,PCA,0.1699249316006899
IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.test.out,LSTM,0.1101303487220027,0.22837,0.0467579936896471,0.058574999696019425,0.0600979003083422,0.0920942160744789,0.058574999696019425,0.0287893630805194,0.0205086233216693,HBOS,0.1105857966467738,0.0864825583622863,CNN,0.0035451570292934,0.0864825583622863,CNN,0.0038004369707778,0.0698580836092388,LOF,0.0106696180300787,0.0226337365814387,PCA,0.1107083922252059
IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.train.out,LSTM,0.0730990502193713,0.01762,0.0115616131626803,0.020267127960728184,0.0162185247535645,0.0153591730373687,0.020267127960728184,0.0167210844958639,0.0151213997851139,LOF,0.1132864952087402,0.0275475712785177,CNN,0.0033941200235858,0.0275475712785177,CNN,0.0041533599141985,0.0151213997851139,LOF,0.0108464970253407,0.012772562733874,PCA,0.0694096432998776
IOPS/KPI-42d6616d-c9c5-370a-a8ba-17ead74f3114.test.out,IFOREST1,0.4927150381170122,0.08746,0.0083845822447414,0.09908772940595838,0.0606806361039789,0.4927150381170122,0.09908772940595838,0.0141387070162702,0.0083845822447414,NORMA,0.1182748908177018,0.1492604553057303,POLY,0.0225040910299867,0.1492604553057303,POLY,0.0456216339953243,0.1746827724074796,PCA,0.0583101419033482,0.1746827724074796,PCA,0.1647729612886905
IOPS/KPI-42d6616d-c9c5-370a-a8ba-17ead74f3114.train.out,IFOREST1,0.6278263968811497,0.58113,0.0271476020570555,0.18834756890468995,0.1012999903802869,0.6278263968811497,0.18834756890468995,0.0394218884889001,0.0271476020570555,NORMA,0.1180316722020506,0.5066510273073501,POLY,0.0222835029708221,0.5066510273073501,POLY,0.045189719996415,0.3127466806439237,PCA,0.0582824570592492,0.3127466806439237,PCA,0.1383081832900643
