,label,Oracle,Avg Ens,best_ad_train,average_ad_train,worst_ad_train,best_ad_test,average_ad_test,worst_ad_test,knn_1024_score,knn_1024_class,knn_1024_inf,resnet_default_1024_score,resnet_default_1024_class,resnet_default_1024_inf,convnet_default_128_score,convnet_default_128_class,convnet_default_128_inf,sit_stem_original_512_score,sit_stem_original_512_class,sit_stem_original_512_inf,rocket_128_score,rocket_128_class,rocket_128_inf
YAHOO/YahooA3Benchmark-TS100_data.out,CNN,1.0,0.94797,0.4482322437674129,0.25909736966266106,0.7834497702589808,1.0,0.25909736966266106,0.0063411785847456,0.0481158916809577,PCA,0.1130787981674075,0.0481158916809577,PCA,0.0030412209453061,0.0799555196646506,POLY,0.0016490350244566,0.036407684282947,LOF,0.0100715709850192,0.0481158916809577,PCA,0.1140192206948995
YAHOO/YahooA3Benchmark-TS10_data.out,CNN,0.9200311942959002,0.1512,0.3136090972711597,0.1606807972629586,0.2493784105254501,0.9200311942959002,0.1606807972629586,0.0101780372847779,0.0583731056181822,PCA,0.1163404006510973,0.0578864379730136,MP,0.0031522689387202,0.0071657408269089,HBOS,0.0016479669138789,0.1042414461518634,POLY,0.0100835460470989,0.0174202698672059,LOF,0.1137248817831277
YAHOO/YahooA3Benchmark-TS11_data.out,LSTM,1.0,0.80836,0.3125992839970888,0.23853704495458375,1.0,0.9999999999999998,0.23853704495458375,0.0030403818915037,0.0030403818915037,OCSVM,0.1122377598658204,0.0472675641385078,MP,0.0034403600730001,0.3125992839970888,NORMA,0.0016529830172657,0.0813731875364848,POLY,0.010054706945084,0.0110213718199924,PCA,0.1051340522244572
YAHOO/YahooA3Benchmark-TS12_data.out,CNN,0.937329006807915,0.67709,0.2138395200468443,0.23456867818040683,0.6470677241059852,0.937329006807915,0.23456867818040683,0.0059914471475194,0.2138395200468444,NORMA,0.1128045804798603,0.0378815160003593,PCA,0.0028872039401903,0.0750354003105469,POLY,0.0016413690755143,0.0418173042872823,LOF,0.010055249906145,0.0418173042872823,LOF,0.1219079652801156
YAHOO/YahooA3Benchmark-TS13_data.out,CNN,0.8908926451184033,0.74681,0.2820408052456408,0.19489858121193768,0.5405010857597063,0.8908926451184033,0.19489858121193768,0.002826241149186,0.0058747042537331,PCA,0.1117944968864321,0.0058747042537331,PCA,0.0029462410602718,0.002826241149186,OCSVM,0.0016684619477018,0.0634727314158936,MP,0.0100677360314875,0.0058747042537331,PCA,0.1086874743923544
YAHOO/YahooA3Benchmark-TS14_data.out,CNN,0.8797451978695041,0.31135,0.2077788489199961,0.14970563158942116,0.3649627184118558,0.8797451978695041,0.14970563158942116,0.0198762852056623,0.007775037073909,IFOREST,0.1163620986044406,0.0689301690957413,MP,0.0029482949757948,0.0689301690957413,MP,0.0016643060371279,0.0064291472319901,PCA,0.0100431089522317,0.0467264579061397,LOF,0.1091392608359456
YAHOO/YahooA3Benchmark-TS15_data.out,CNN,1.0,0.249,0.2170472046714187,0.17666656319025856,0.5293468437152391,1.0,0.17666656319025856,0.0021490756180772,0.0184726643618921,AE,0.1167697291821241,0.0059081110529157,PCA,0.0031304900767281,0.2170472046714187,NORMA,0.0016470660921186,0.0284748827822873,LOF,0.010056096012704,0.0059081110529157,PCA,0.1147418888285756
YAHOO/YahooA3Benchmark-TS16_data.out,CNN,0.6236927195377981,0.21098,0.1989396672979791,0.11696459135431393,0.3395065324481141,0.6236927195377981,0.11696459135431393,0.004394257386671,0.0775663033576827,POLY,0.1142737129703164,0.0288760759214905,MP,0.0034546119859442,0.0775663033576827,POLY,0.0016476199962198,0.0775663033576827,POLY,0.0100681679323315,0.0080205998186835,PCA,0.1091041397303342
YAHOO/YahooA3Benchmark-TS17_data.out,CNN,1.0,1.0,1.0,0.3545631101407163,1.0,1.0,0.3545631101407163,0.0003073140749846,1.0,NORMA,0.1181877022609114,0.6666666666666666,MP,0.003043613047339,0.0003073140749846,OCSVM,0.0016701170243322,0.0217391304347826,LOF,0.0100390999577939,0.6666666666666666,MP,0.1089549949392676
YAHOO/YahooA3Benchmark-TS18_data.out,CNN,0.9933226495726498,0.29317,0.2218448328224712,0.18043458029654294,0.4712143689523682,0.9933226495726498,0.18043458029654294,0.0056396775219339,0.0683888789838557,MP,0.1157991448417306,0.0683888789838557,MP,0.003255849936977,0.2218448328224712,NORMA,0.0016611471073701,0.1790994262638212,POLY,0.0100804090034216,0.0096541710300018,PCA,0.1100961780175566
YAHOO/YahooA3Benchmark-TS19_data.out,CNN,1.0,0.72451,0.4203403127260654,0.19058625650833647,0.3170811421277768,1.0,0.19058625650833647,0.0071064014284264,0.0056866500233878,PCA,0.1166299479082226,0.0056866500233878,PCA,0.0030263559892773,0.4203403127260654,NORMA,0.0016488269902765,0.0479184027115683,LOF,0.0100657750153914,0.0056866500233878,PCA,0.1077933125197887
YAHOO/YahooA3Benchmark-TS1_data.out,CNN,0.9920798898071626,0.4765,0.1697156765874797,0.22686022591729757,0.9478535353535352,0.9920798898071626,0.22686022591729757,0.0046151208077536,0.0126054609223577,PCA,0.1116035124287009,0.0126054609223577,PCA,0.0034121089847758,0.0680812446943242,POLY,0.001656009000726,0.0092986851244755,HBOS,0.0100899430690333,0.0126054609223577,PCA,0.1094046691432595
YAHOO/YahooA3Benchmark-TS20_data.out,CNN,0.9482929136566908,0.24221,0.1663218662780849,0.1651828095585041,0.5978825211388367,0.9482929136566908,0.1651828095585041,0.0154579939027952,0.1663218662780849,NORMA,0.1124514583498239,0.054222186634366,MP,0.0030729450518265,0.0154579939027952,OCSVM,0.0016651269979774,0.0267974176170185,LOF,0.0100849689915776,0.0052303516511295,PCA,0.1051482753828167
YAHOO/YahooA3Benchmark-TS21_data.out,CNN,1.0,0.33285,0.2335126393656769,0.19245875776903856,0.689510637089502,1.0,0.19245875776903856,0.0103447283244496,0.0936002913912396,POLY,0.1132990457117557,0.049900857794574,HBOS,0.0032958770170807,0.0076176820732075,PCA,0.0016554829198867,0.0274406858962128,LOF,0.0100617440184578,0.0103447283244496,OCSVM,0.1086458163335919
YAHOO/YahooA3Benchmark-TS22_data.out,CNN,1.0,1.0,0.75,0.24976091026899597,1.0,1.0,0.24976091026899597,0.0023496371850419,0.0016877032656887,PCA,0.1128189926967024,0.0016877032656887,PCA,0.0031897149747237,0.75,NORMA,0.0016351179219782,0.0352449067002604,LOF,0.0100563779706135,0.0016877032656887,PCA,0.1256459672003984
YAHOO/YahooA3Benchmark-TS23_data.out,CNN,0.9350095647441132,0.62206,0.2025208273455893,0.25208992390575075,0.7013436635455453,0.9350095647441132,0.25208992390575075,0.0083905168440227,0.2025208273455893,NORMA,0.1195382233709096,0.0083905168440227,OCSVM,0.0032077509677037,0.2025208273455893,NORMA,0.0016480489866808,0.111731671055014,LOF,0.0100856189383193,0.0463977148237816,PCA,0.1108691720291972
YAHOO/YahooA3Benchmark-TS24_data.out,CNN,1.0,0.7314,0.237958309052059,0.24869275741549737,0.7129757795813425,1.0,0.24869275741549737,0.0049782468689351,0.0682047267732065,LOF,0.1121865725144743,0.0339427481760965,PCA,0.0032085690181702,0.1539390364586369,POLY,0.001665631076321,0.0682047267732065,LOF,0.0100566849578171,0.0682047267732065,LOF,0.115616169758141
YAHOO/YahooA3Benchmark-TS25_data.out,CNN,1.0,1.0,0.5982142857142857,0.21307284044703265,0.0317855110006272,1.0,0.21307284044703265,0.0035332917908832,0.0009237190769756,HBOS,0.1169841513037681,0.0552915552915552,MP,0.0029030910227447,0.5982142857142857,NORMA,0.0016453870339319,0.0552915552915552,MP,0.01007523201406,0.0552915552915552,MP,0.1118472255766391
YAHOO/YahooA3Benchmark-TS26_data.out,CNN,0.910610946385436,0.24582,0.4076341965667669,0.2036597962539913,0.8430501973238349,0.910610946385436,0.2036597962539913,0.0098690380000625,0.4076341965667669,NORMA,0.1132410150021314,0.0349903721855162,MP,0.0032398760085925,0.0098690380000625,OCSVM,0.0016767700435593,0.0349903721855162,MP,0.0100486950250342,0.0349903721855162,MP,0.0648520989343524
YAHOO/YahooA3Benchmark-TS27_data.out,CNN,1.0000000000000002,0.65786,0.3017610755516031,0.2138374041066594,0.9003179690679692,1.0000000000000002,0.2138374041066594,0.0032544633750553,0.0048558197874872,PCA,0.1119247293099761,0.0509316514036405,MP,0.0029205939499661,0.0032544633750553,OCSVM,0.0016581800300627,0.1180242223368795,LOF,0.0100777629995718,0.1180242223368795,LOF,0.1120854914188385
YAHOO/YahooA3Benchmark-TS28_data.out,CNN,1.0,0.59821,0.6214285714285714,0.22852314155991824,0.5356280193236715,1.0,0.22852314155991824,0.0254798527507658,0.001509365150278,HBOS,0.113594233058393,0.0015829662856181,PCA,0.0028959830524399,0.0254798527507658,OCSVM,0.0016718270489946,0.0443577814267469,MP,0.0100818859646096,0.0324966193373901,LOF,0.1070156702771782
YAHOO/YahooA3Benchmark-TS29_data.out,CNN,1.0,0.33425,0.3700527413762707,0.13763117662559396,0.0123712193131148,1.0,0.13763117662559396,0.0015431567413597,0.1471606111280024,POLY,0.1147669944912195,0.0329231963055492,MP,0.0032149930484592,0.3700527413762708,NORMA,0.0016415300779044,0.1471606111280024,POLY,0.0100646240171045,0.0032463542384019,PCA,0.1075176373124122
YAHOO/YahooA3Benchmark-TS2_data.out,CNN,1.0,0.46766,0.2798043472465527,0.1648937536490845,0.2612622839399253,1.0,0.1648937536490845,0.0188720287900228,0.2798043472465527,NORMA,0.1128966063261032,0.0293710343427103,MP,0.0030342779355123,0.2798043472465527,NORMA,0.001662389957346,0.0293710343427103,MP,0.0100630249362438,0.0293710343427103,MP,0.1096228854730725
YAHOO/YahooA3Benchmark-TS30_data.out,CNN,1.0,0.41812,0.4317176639161706,0.186249079641754,0.448693696682902,1.0,0.186249079641754,0.0037559068456939,0.4317176639161706,NORMA,0.1118384897708892,0.0511105286829564,MP,0.0031392510281875,0.0093148237432828,IFOREST,0.001651320955716,0.0064490669342683,LOF,0.0100810109870508,0.0064490669342683,LOF,0.1173439137637615
YAHOO/YahooA3Benchmark-TS31_data.out,CNN,1.0,0.61007,0.2291938247160336,0.18274457807848518,0.0066183700252144,1.0,0.18274457807848518,0.0098258312144576,0.0354188433206523,PCA,0.1121994415298104,0.0354188433206523,PCA,0.0031398270511999,0.0098258312144576,OCSVM,0.0016690460033714,0.0519011775431511,MP,0.0100520029664039,0.0827834702259795,LOF,0.1146889068186283
YAHOO/YahooA3Benchmark-TS32_data.out,CNN,0.925715855673524,0.48753,0.1627734518545656,0.17126000339468148,0.1367167566657171,0.925715855673524,0.17126000339468148,0.0075830323157956,0.1627734518545656,NORMA,0.1168287051841616,0.1627734518545656,NORMA,0.0031052030390128,0.0615920310405762,POLY,0.0016506280517205,0.1627734518545656,NORMA,0.0100428269943222,0.1156164876266723,PCA,0.1051165396347642
YAHOO/YahooA3Benchmark-TS33_data.out,CNN,0.9487847222222222,0.68831,0.2386606278025743,0.2542510453706043,0.8534970238095239,0.9487847222222222,0.2542510453706043,0.0043249996807729,0.2386606278025743,NORMA,0.1128195002675056,0.0043249996807729,OCSVM,0.0029167520115152,0.2386606278025743,NORMA,0.001647756085731,0.0423964732215229,LOF,0.0100685119396075,0.0270282859554588,PCA,0.1144886761903762
YAHOO/YahooA3Benchmark-TS34_data.out,CNN,1.0,1.0,1.0,0.2632788390734214,1.0,1.0,0.2632788390734214,0.0003086419753086,0.0016666666666666,AE,0.1167966732755303,0.0019230769230769,POLY,0.0030344229890033,0.0019230769230769,POLY,0.0016588530270382,0.0019230769230769,POLY,0.0100929150357842,0.0008605851979345,PCA,0.1089286748319864
YAHOO/YahooA3Benchmark-TS35_data.out,CNN,1.0,0.54921,0.4766714766714766,0.20901374687614746,0.1098275862068965,1.0,0.20901374687614746,0.0014324236677844,0.0024706105511078,PCA,0.1181932762265205,0.0024706105511078,PCA,0.0030202040215954,0.4766714766714766,NORMA,0.0016495110467076,0.3666666666666665,POLY,0.0100518589606508,0.0024706105511078,PCA,0.1082210335880518
YAHOO/YahooA3Benchmark-TS36_data.out,CNN,1.0,0.7692,0.368560606060606,0.19016119383842875,0.4611742424242424,1.0,0.19016119383842875,0.0014357884752171,0.0143361116195094,IFOREST1,0.1120837060734629,0.0391443890616455,MP,0.0032914569601416,0.368560606060606,NORMA,0.0016628990415483,0.0530100946683096,LOF,0.0101006210315972,0.0018020072705676,PCA,0.1097467057406902
YAHOO/YahooA3Benchmark-TS37_data.out,CNN,1.0,0.83247,0.185892693401407,0.18545203420463194,0.2152217166885824,1.0,0.18545203420463194,0.0054341409473519,0.0403584438612194,PCA,0.1164183989167213,0.0403584438612194,PCA,0.0032774040009826,0.185892693401407,NORMA,0.0016364309703931,0.0430190392946615,LOF,0.0101027339696884,0.0403584438612194,PCA,0.1145079992711544
