,label,Oracle,Avg Ens,best_ad_train,average_ad_train,worst_ad_train,best_ad_test,average_ad_test,worst_ad_test,knn_1024_score,knn_1024_class,knn_1024_inf,resnet_default_1024_score,resnet_default_1024_class,resnet_default_1024_inf,convnet_default_128_score,convnet_default_128_class,convnet_default_128_inf,sit_stem_original_512_score,sit_stem_original_512_class,sit_stem_original_512_inf,rocket_128_score,rocket_128_class,rocket_128_inf
SVDB/801.test.csv@1.out,PCA,0.6325874512349616,0.67382,0.4461772412827182,0.32226609519478017,0.1071781165909964,0.4461772412827182,0.32226609519478017,0.1187952756057904,0.4461772412827182,NORMA,0.1232519475743174,0.6325874512349616,PCA,0.0313913869904354,0.6325874512349616,PCA,0.0660953470505774,0.6325874512349616,PCA,0.0837250759941525,0.6325874512349616,PCA,0.2457956774160266
SVDB/801.test.csv@2.out,NORMA,0.6253912613657423,0.67965,0.6253912613657423,0.36013804968674745,0.4374326404680945,0.6253912613657423,0.36013804968674745,0.1465799322778177,0.6253912613657423,NORMA,0.1246775081381201,0.6253912613657423,NORMA,0.032807482057251,0.6253912613657423,NORMA,0.0662435350241139,0.6253912613657423,NORMA,0.0832029349985532,0.6253912613657423,NORMA,0.2477610763162374
SVDB/802.test.csv@1.out,NORMA,0.9405008049665732,0.8756,0.9405008049665732,0.3897355744272455,0.2853623006691342,0.9405008049665732,0.3897355744272455,0.081751197651729,0.9405008049665732,NORMA,0.1240033432841301,0.9405008049665732,NORMA,0.0326842579524964,0.9405008049665732,NORMA,0.0661609231028705,0.9405008049665732,NORMA,0.0832481150282546,0.9405008049665732,NORMA,0.2136704493314027
SVDB/802.test.csv@2.out,NORMA,0.9701190301771452,0.88508,0.9701190301771452,0.40791305414000517,0.2732914804059209,0.9701190301771452,0.40791305414000517,0.1483118488623001,0.9701190301771452,NORMA,0.1195064280182123,0.9701190301771452,NORMA,0.0328293889760971,0.9701190301771452,NORMA,0.0663359320024028,0.9701190301771452,NORMA,0.0835230409866198,0.9701190301771452,NORMA,0.224229116924107
SVDB/803.test.csv@1.out,NORMA,0.96414795391512,0.94276,0.96414795391512,0.5272889210152542,0.831196782067264,0.96414795391512,0.5272889210152542,0.1101284298576351,0.96414795391512,NORMA,0.1266361232846975,0.96414795391512,NORMA,0.0326974970521405,0.96414795391512,NORMA,0.0663575560320168,0.96414795391512,NORMA,0.0832094710203819,0.96414795391512,NORMA,0.2212230181321501
SVDB/803.test.csv@2.out,NORMA,0.8385932803687672,0.38421,0.8385932803687672,0.27890845142428844,0.186593426158103,0.8385932803687672,0.27890845142428844,0.13189716658996,0.8385932803687672,NORMA,0.1260263230651617,0.8385932803687672,NORMA,0.0326674319803714,0.8385932803687672,NORMA,0.0661749090068042,0.8385932803687672,NORMA,0.0834375419653952,0.8385932803687672,NORMA,0.2075663106516003
SVDB/804.test.csv@1.out,NORMA,0.9122519530096448,0.84292,0.9122519530096448,0.4094998541115807,0.2293112823535721,0.9122519530096448,0.4094998541115807,0.0890064276287007,0.9122519530096448,NORMA,0.1201917957514524,0.9122519530096448,NORMA,0.0327659910544753,0.9122519530096448,NORMA,0.0662410829681903,0.9122519530096448,NORMA,0.082985176006332,0.9122519530096448,NORMA,0.2090743416920304
SVDB/805.test.csv@1.out,NORMA,0.958484943173338,0.91982,0.958484943173338,0.4749045295772676,0.178469821326035,0.958484943173338,0.4749045295772676,0.1616996487245639,0.958484943173338,NORMA,0.121887163259089,0.958484943173338,NORMA,0.032718768925406,0.958484943173338,NORMA,0.0660566440783441,0.958484943173338,NORMA,0.0834041810012422,0.958484943173338,NORMA,0.283779801800847
SVDB/805.test.csv@2.out,NORMA,0.9716979506119224,0.85983,0.9716979506119224,0.46261656470694046,0.3463957591704558,0.9716979506119224,0.46261656470694046,0.176371169431699,0.9716979506119224,NORMA,0.1218361184000969,0.9716979506119224,NORMA,0.0326911590527743,0.9716979506119224,NORMA,0.0661484289448708,0.858217938585035,IFOREST,0.0832360140047967,0.9716979506119224,NORMA,0.2065975842997431
SVDB/806.test.csv@1.out,NORMA,0.7887275598219172,0.25383,0.7887275598219172,0.26923934291179213,0.5064514360689463,0.7887275598219172,0.26923934291179213,0.0437129403843335,0.7887275598219172,NORMA,0.1237385170534253,0.7887275598219172,NORMA,0.0314627391053363,0.7887275598219172,NORMA,0.0663110530003905,0.7887275598219172,NORMA,0.083380083029624,0.7887275598219172,NORMA,0.2180575765669345
